Credit Card Number,Transaction Value,Transaction Location,Establishment Type,Transaction Time,Day of the Week,Expense Category,Cardholder Age,Cardholder Gender,Payment History,Card Limit,Current Balance,Previous Transactions,Supplementary Cards,Avg Previous Transaction Value,Foreign Transactions,Credit Utilization,Previous Suspicious Transactions,Time Since Last Transaction (days),Class (Fraud)
4436925708142285,2219.07,Houston,Cinema,11:29,Saturday,Shopping,42,Female,Good,7596,14825.55,11,3,465.58,8,0.33,4,4,1
9449016492117353,232.04,New York,Pharmacy,14:56,Thursday,Health,73,Male,Average,16002,8153.18,33,3,339.3,2,0.36,2,29,0
7611943025641688,4272.46,Boston,Electronics Store,03:11,Monday,Food,62,Female,Average,8563,6542.38,2,3,112.15,5,0.22,1,13,0
5808021891049014,1469.62,Miami,Electronics Store,11:58,Monday,Food,55,Female,Average,2327,7668.96,33,0,252.49,4,0.43,2,11,0
7645977200961845,3945.69,Chicago,Pharmacy,22:08,Friday,Travel,50,Male,Average,17229,14114.41,26,0,270.21,7,0.49,2,22,0
0068946500682136,798.92,Boston,Gym,00:26,Friday,Entertainment,69,Non-binary,Poor,4326,7398.59,2,0,455.86,0,0.96,0,18,0
4666115326511305,4048.55,Los Angeles,Gas Station,05:22,Sunday,Health,62,Male,Average,3835,2068.16,42,0,292.71,2,0.28,0,25,0
3973799763830250,4367.62,San Francisco,Electronics Store,19:13,Friday,Shopping,38,Male,Poor,9735,10968.37,2,4,474.62,9,0.8,4,8,0
9400836646355363,1310.45,Seattle,Clothing Store,01:46,Tuesday,Utilities,38,Non-binary,Good,14157,12697.21,0,3,387.87,4,0.24,2,7,0
0300440443763629,3992.87,Miami,Hotel,09:19,Sunday,Entertainment,76,Male,Good,10446,831.11,42,1,282.8,0,0.08,1,7,0
7096140577463311,278.11,Miami,Gas Station,05:39,Saturday,Entertainment,20,Non-binary,Poor,8297,1283.64,46,4,143.91,5,0.61,0,29,0
0072109626632737,4954.2,Las Vegas,Online Retailer,18:26,Monday,Health,28,Male,Poor,3114,12462.61,19,1,30.14,4,0.08,3,23,0
2513919443195892,1724.43,Los Angeles,Cinema,14:23,Sunday,Entertainment,56,Male,Average,5335,7362.82,11,0,446.16,2,0.52,0,18,1
2015068139645445,4966.72,Houston,Clothing Store,05:45,Sunday,Entertainment,52,Male,Poor,14326,6767.6,16,4,12.65,4,0.15,0,25,0
8422870515962136,2192.84,New York,Cinema,22:28,Monday,Health,58,Male,Good,16869,5490.74,43,3,345.21,4,0.36,2,23,0
6523718500036902,4328.06,New York,Online Retailer,23:56,Tuesday,Utilities,39,Male,Good,3504,9362.8,49,1,280.55,6,0.3,2,11,0
1804715301997120,4795.67,Las Vegas,Online Retailer,11:43,Monday,Food,22,Non-binary,Poor,13737,6425.56,47,4,245.06,7,0.11,0,12,1
8589961319590653,2660.95,Miami,Gas Station,06:57,Monday,Shopping,69,Non-binary,Poor,14548,9856.8,49,4,413.58,9,0.98,0,22,1
3126186437970105,1184.59,Houston,Restaurant,11:29,Sunday,Shopping,53,Female,Average,1365,7254.43,14,3,348.15,6,0.27,3,15,0
6891825877232125,1713.53,San Francisco,Online Retailer,08:31,Saturday,Food,48,Male,Average,19379,8507.07,12,2,124.81,4,0.95,0,26,0
7029494959979585,3201.95,Miami,Gas Station,12:35,Saturday,Health,69,Male,Average,5984,5625.41,1,2,12.8,7,0.51,1,28,0
5762037070815327,2791.79,Houston,Gas Station,04:47,Tuesday,Entertainment,58,Male,Average,18739,3839.46,2,3,452.72,8,0.66,4,15,0
5171486284213960,3126.24,Denver,Pharmacy,16:31,Tuesday,Health,41,Non-binary,Poor,10706,8655.27,2,0,472.39,8,0.36,0,26,0
8827515066536931,1683.14,Las Vegas,Restaurant,14:45,Friday,Utilities,77,Female,Average,10063,9468.96,25,4,17.12,7,0.71,1,18,0
8744438802230035,2231.01,Houston,Pharmacy,02:37,Friday,Food,56,Female,Good,19017,10525.6,43,3,32.16,4,0.46,2,17,0
2462432293882290,1054.51,Los Angeles,Hotel,12:28,Monday,Travel,73,Female,Average,1461,10558.53,29,3,46.69,0,0.72,1,13,1
5002089154067015,224.05,Denver,Gas Station,06:09,Sunday,Entertainment,46,Female,Poor,18113,13366.75,42,4,461.98,8,0.94,1,8,0
0096872092942936,4578.29,Miami,Online Retailer,08:28,Saturday,Travel,71,Female,Good,9592,3716.44,45,0,336.6,2,0.34,4,29,0
3094256905552925,3241.17,Los Angeles,Gas Station,16:28,Thursday,Shopping,48,Male,Good,9862,14753.26,11,1,367.32,2,0.46,4,27,0
0045970249514758,2925.43,Miami,Online Retailer,18:01,Monday,Health,65,Female,Good,17135,11915.26,45,1,468.5,1,0.42,4,10,1
8210790117034745,331.25,Seattle,Supermarket,19:18,Saturday,Food,37,Female,Average,8519,13861.22,33,0,178.76,7,0.35,4,20,0
4438174622241056,2221.36,Las Vegas,Electronics Store,14:20,Thursday,Health,75,Female,Average,1414,6066.04,26,2,441.47,9,0.6,0,29,0
8149216885783736,4889.15,Boston,Gym,07:10,Friday,Food,43,Male,Average,9430,2406.96,40,1,353.3,2,0.64,1,6,0
6450667317289588,1494.53,New York,Hotel,22:33,Friday,Travel,23,Male,Poor,14348,1126.59,28,4,105.96,1,0.08,3,0,0
7946877239128297,699.62,Los Angeles,Pharmacy,07:25,Tuesday,Food,45,Non-binary,Good,15957,3919.11,28,4,285.5,2,0.79,0,20,0
4770238927243384,4194.54,Las Vegas,Cinema,13:57,Thursday,Shopping,25,Female,Poor,18664,10556.33,14,4,67.07,5,0.72,1,10,0
4441599030090443,775.6,Boston,Gym,13:17,Friday,Shopping,20,Male,Good,14657,3174.21,36,3,361.88,1,0.94,2,19,0
4066611845968436,2786.63,Chicago,Clothing Store,20:00,Tuesday,Travel,46,Male,Poor,10582,286.22,19,3,408.2,7,0.75,1,16,0
8146097423773276,28.94,Houston,Electronics Store,01:57,Saturday,Shopping,67,Female,Good,7392,3907.85,4,0,446.29,3,0.25,3,17,1
5186005447184447,263.31,San Francisco,Restaurant,00:15,Sunday,Food,76,Female,Average,2780,6433.55,6,4,102.76,2,0.76,0,20,0
7519682121252264,3732.04,Los Angeles,Supermarket,19:57,Saturday,Health,34,Male,Average,15724,8067.63,43,3,108.62,8,0.38,4,16,0
3444959788080003,1037.94,Los Angeles,Pharmacy,22:31,Thursday,Shopping,37,Non-binary,Average,10206,5837.45,16,4,395.95,1,0.76,3,16,0
3747825366989567,3447.31,New York,Online Retailer,04:44,Thursday,Utilities,21,Non-binary,Average,2188,3924.48,10,0,352.06,5,0.15,0,15,1
8954395044755356,1644.83,Denver,Online Retailer,17:51,Friday,Entertainment,60,Female,Average,12415,13753.22,2,4,14.81,6,0.47,4,4,0
6952986692249904,4016.52,Las Vegas,Gym,22:51,Friday,Entertainment,45,Female,Good,18610,13529.21,22,2,414.6,3,0.84,4,10,0
7434847762987701,2484.54,Chicago,Hotel,01:24,Wednesday,Shopping,22,Male,Good,2333,3068.93,4,4,112.82,7,0.94,3,29,0
8348292222555665,2971.44,Los Angeles,Supermarket,22:43,Friday,Health,66,Non-binary,Good,9511,14317.94,17,1,383.38,9,0.89,3,29,0
3948801945574934,3965.13,Denver,Electronics Store,20:49,Thursday,Travel,49,Female,Good,8366,3491.03,47,3,308.42,7,0.02,3,27,0
3479874923493371,1990.08,Boston,Electronics Store,15:58,Tuesday,Health,68,Male,Average,10555,8060.89,30,4,284.25,9,0.01,3,12,0
9676209283283789,1498.54,Seattle,Clothing Store,13:13,Friday,Entertainment,71,Female,Good,2310,4609.45,4,1,38.29,3,0.79,0,0,0
9110986531432025,4239.84,San Francisco,Online Retailer,08:18,Friday,Entertainment,47,Female,Average,13555,5635.08,25,0,391.53,7,0.94,4,22,0
6725591569784569,1171.08,Houston,Restaurant,19:39,Thursday,Health,72,Female,Average,16784,6759.34,49,2,482.46,3,0.73,0,0,0
4866504532786947,3934.52,Las Vegas,Gym,03:48,Sunday,Travel,68,Female,Average,9147,4342.27,39,4,46.61,3,0.06,3,7,0
6332725316711455,1133.47,Las Vegas,Hotel,09:32,Sunday,Entertainment,52,Non-binary,Average,18715,6532.16,3,0,12.59,2,0.23,2,26,0
5710506921889646,1167.77,New York,Supermarket,18:32,Thursday,Utilities,75,Male,Average,17771,12331.82,23,2,10.76,8,0.78,2,21,0
4397293472284757,3630.32,Miami,Restaurant,16:07,Friday,Shopping,24,Non-binary,Poor,17035,6859.38,37,2,130.83,6,0.67,0,16,0
2550781657570828,4734.34,Miami,Hotel,20:50,Tuesday,Utilities,55,Male,Poor,5922,3235.42,22,1,232.12,2,0.45,1,0,0
8928132179869666,1873.96,Chicago,Online Retailer,07:40,Wednesday,Health,19,Male,Average,15068,871.66,3,2,354.94,9,0.39,4,12,0
3674844298148981,3541.78,Las Vegas,Electronics Store,00:22,Wednesday,Food,52,Male,Good,14708,6755.54,27,4,493.61,2,0.03,2,27,0
2662100300887721,1666.48,Boston,Gym,23:28,Sunday,Utilities,25,Male,Average,10626,3439.91,47,0,256.27,7,0.77,4,26,0
5192526622237117,2900.25,Las Vegas,Gas Station,13:45,Wednesday,Health,58,Female,Average,1160,6001.36,27,4,295.15,6,0.84,0,19,0
4864220073004911,2394.85,Miami,Gym,13:00,Tuesday,Entertainment,74,Non-binary,Poor,7938,10280.7,21,2,132.08,6,0.05,1,2,0
7426934625764147,846.33,Chicago,Supermarket,12:39,Sunday,Travel,43,Female,Good,18326,13618.45,19,4,168.03,5,0.65,3,24,0
6782787141644377,4752.07,Las Vegas,Gas Station,01:23,Monday,Entertainment,68,Non-binary,Good,13338,6545.71,24,1,7.47,4,0.41,0,3,0
1524592221255805,2726.9,Denver,Cinema,11:06,Tuesday,Entertainment,78,Male,Poor,18418,13665.77,47,4,384.36,3,0.17,2,19,0
9202306197561732,839.72,New York,Gas Station,09:58,Saturday,Food,48,Non-binary,Good,8154,4310.38,6,4,311.93,7,0.43,2,3,0
9667115642617927,3939.4,Miami,Supermarket,14:03,Wednesday,Shopping,66,Non-binary,Poor,1170,11857.89,9,3,175.29,5,0.89,4,3,0
6386506128245171,1046.68,Los Angeles,Gym,10:09,Sunday,Entertainment,23,Female,Good,5706,4556.51,46,4,22.53,3,0.24,2,26,0
6345867611127792,2836.95,Boston,Pharmacy,12:40,Saturday,Food,50,Non-binary,Good,6493,5598.93,46,3,407.57,6,0.14,2,28,0
8032245486615655,3830.13,New York,Cinema,02:07,Thursday,Food,70,Male,Good,13395,14891.53,14,0,166.5,4,0.34,2,26,0
3457384644239561,3743.72,San Francisco,Electronics Store,03:55,Wednesday,Travel,41,Female,Average,19375,13071.77,11,0,329.14,0,0.43,4,17,0
4726068327070058,4698.5,Los Angeles,Cinema,00:02,Sunday,Travel,59,Female,Poor,17977,8387.91,42,1,210.99,7,0.07,0,7,0
1597124041698246,3826.45,Boston,Gas Station,04:16,Thursday,Food,78,Male,Poor,16142,6761.79,5,0,296.15,7,0.66,3,14,0
3224605485655540,1165.36,San Francisco,Online Retailer,18:52,Wednesday,Health,45,Female,Average,12762,14703.39,11,4,489.14,3,0.1,2,7,0
9222277444148506,1366.23,Miami,Gym,18:34,Monday,Travel,73,Female,Poor,10001,13627.53,0,2,68.52,9,0.48,0,2,0
3869489256036187,993.5,Denver,Gas Station,19:17,Monday,Travel,46,Male,Average,6952,3548.84,42,1,281.24,2,0.9,2,8,0
4070788042550651,1957.36,Boston,Hotel,17:03,Monday,Shopping,47,Female,Average,8377,12728.98,20,2,301.11,4,0.01,1,1,0
4086068456308130,1701.8,Chicago,Clothing Store,18:37,Sunday,Shopping,33,Female,Poor,7949,13525.52,6,0,424.2,6,0.04,4,25,0
7799416358108844,919.52,San Francisco,Hotel,14:43,Sunday,Entertainment,36,Male,Average,10313,3960.26,46,3,186.03,5,0.62,3,25,0
0125194065675230,2291.91,Chicago,Restaurant,12:34,Saturday,Health,74,Non-binary,Poor,3191,12073.63,29,3,22.09,2,0.14,2,11,0
6535951484855424,2196.52,Miami,Cinema,14:15,Monday,Health,62,Male,Good,9282,5916.77,42,4,70.21,1,0.19,4,6,1
8420472489693302,4880.36,Seattle,Hotel,11:04,Thursday,Entertainment,19,Female,Good,11928,3435.14,15,0,455.21,8,0.92,1,14,0
5903961834730531,213.3,New York,Supermarket,20:12,Thursday,Utilities,44,Female,Average,10541,2078.17,41,4,109.71,1,0.5,0,19,0
4844929337689184,2862.1,Miami,Restaurant,17:59,Wednesday,Health,53,Male,Good,15434,11175.72,18,2,297.82,9,0.69,1,3,0
3339402952167952,3709.14,Seattle,Electronics Store,16:26,Tuesday,Travel,60,Male,Average,7974,7548.14,9,1,428.79,0,0.77,3,17,0
9514008293932642,4556.99,Houston,Gym,05:18,Tuesday,Travel,19,Non-binary,Average,10760,8274.88,48,1,242.08,4,0.27,0,28,0
4665220020505742,4855.48,Seattle,Cinema,06:48,Saturday,Travel,21,Female,Good,16370,13855.44,16,1,482.76,0,0.94,0,20,0
9532389973811996,2893.58,Chicago,Supermarket,21:21,Tuesday,Food,24,Female,Average,11955,14644.58,19,4,449.4,0,0.63,2,6,0
0151130633355304,3914.66,New York,Online Retailer,04:35,Thursday,Shopping,22,Female,Good,5690,5283.78,1,4,402.91,8,0.29,1,12,0
5665221825180622,1174.22,Denver,Gas Station,06:28,Sunday,Utilities,27,Male,Poor,3888,12944.24,39,2,327.98,4,0.08,0,13,0
3705657369416827,3374.74,Houston,Electronics Store,02:11,Saturday,Utilities,37,Female,Average,4249,6851.68,6,1,221.44,1,0.63,0,20,0
3225436172660841,2056.1,Denver,Cinema,03:36,Monday,Shopping,39,Female,Good,7048,484.13,5,3,360.5,8,0.17,0,21,1
1837761701579665,3741.94,Chicago,Hotel,23:18,Thursday,Health,62,Non-binary,Average,4185,2226.8,24,1,125.49,9,0.24,0,22,0
6243120229669155,1378.7,Miami,Hotel,08:56,Wednesday,Shopping,20,Non-binary,Average,9028,13320.0,20,2,230.41,3,0.38,2,5,0
4897481725258735,1667.53,Miami,Electronics Store,09:30,Wednesday,Health,35,Male,Poor,18332,10327.44,13,2,133.16,8,0.02,3,23,0
0559693181345931,2343.21,Las Vegas,Gas Station,06:42,Wednesday,Shopping,27,Male,Poor,13645,7781.08,36,4,202.58,0,0.67,2,24,0
3782903145019400,1084.39,Chicago,Gas Station,13:47,Friday,Travel,79,Female,Poor,8757,13468.22,35,2,468.67,9,0.07,0,25,0
9598448375611898,4486.77,Seattle,Pharmacy,15:10,Tuesday,Health,29,Male,Average,3499,13650.05,33,1,57.64,7,0.56,0,5,0
7474198254394969,1939.55,Denver,Clothing Store,08:14,Tuesday,Shopping,22,Female,Average,12195,2820.47,41,1,423.17,7,0.6,3,15,0
2290823367556402,891.73,Boston,Cinema,17:46,Sunday,Health,64,Male,Good,10299,13110.3,2,1,471.29,9,0.92,4,0,0
9330006079933364,3938.5,Los Angeles,Clothing Store,00:53,Sunday,Entertainment,25,Non-binary,Poor,17193,12104.59,19,1,137.05,1,0.77,4,14,0
3625681336566814,20.33,Seattle,Cinema,08:58,Sunday,Entertainment,70,Non-binary,Average,4341,2333.6,32,4,471.5,4,0.28,1,8,0
4706105114819698,3249.22,San Francisco,Gas Station,11:17,Thursday,Entertainment,77,Non-binary,Average,2513,900.42,22,4,364.83,6,0.79,4,7,0
3418407820544006,4087.4,New York,Gym,17:13,Wednesday,Health,59,Female,Average,2113,6845.39,3,4,470.3,1,0.72,1,21,0
2944958716846287,4905.21,Denver,Pharmacy,21:50,Wednesday,Health,66,Non-binary,Good,2368,11720.16,26,2,9.29,2,0.96,2,12,0
5320044188370787,4979.53,Houston,Gym,00:53,Tuesday,Utilities,23,Male,Average,2272,1315.75,30,1,471.2,0,0.92,4,23,0
8567890941484258,3848.44,Las Vegas,Cinema,02:20,Monday,Utilities,55,Female,Average,13114,11150.38,7,4,115.28,3,0.84,1,8,0
8853490572684648,2121.19,Houston,Hotel,14:23,Wednesday,Food,66,Male,Poor,2729,2044.39,30,0,178.53,5,0.72,3,2,0
3598200319022305,1343.43,Denver,Supermarket,15:44,Thursday,Food,66,Non-binary,Good,16043,4959.57,1,4,227.46,6,0.84,3,10,0
2207248762091578,3916.91,New York,Electronics Store,16:08,Thursday,Shopping,43,Non-binary,Good,7818,3339.46,5,1,205.55,2,0.91,3,15,0
1691095077638100,82.54,Los Angeles,Gas Station,09:51,Friday,Utilities,78,Female,Good,8147,9265.91,0,4,466.06,0,0.13,4,21,0
6670626171020134,4626.34,Houston,Restaurant,02:25,Friday,Health,43,Female,Good,7896,3686.16,32,0,274.81,2,0.81,1,21,0
5840957356415236,2657.58,New York,Cinema,08:46,Thursday,Entertainment,77,Non-binary,Average,5471,8250.5,23,1,408.94,7,0.31,4,19,1
9054405628044451,3563.89,Seattle,Hotel,21:16,Monday,Shopping,67,Non-binary,Poor,17844,4708.89,22,2,416.0,2,0.74,2,8,0
7104687564029805,2373.5,Houston,Cinema,13:04,Sunday,Entertainment,72,Male,Average,18482,5792.91,2,2,292.23,5,0.28,4,17,0
2599584470206974,1825.47,Boston,Online Retailer,00:31,Friday,Entertainment,73,Male,Poor,10002,10850.14,29,4,453.64,4,0.71,2,11,0
5940181430515161,1038.66,Houston,Pharmacy,10:19,Wednesday,Shopping,24,Non-binary,Poor,13046,6410.73,28,2,93.68,1,0.69,3,3,0
6695304593070686,4636.38,Miami,Pharmacy,23:19,Tuesday,Shopping,65,Female,Good,10258,4869.73,4,0,397.35,2,0.09,0,21,0
0144125538485896,3492.04,Miami,Clothing Store,11:40,Tuesday,Travel,35,Non-binary,Poor,6125,13059.63,13,2,473.12,6,0.95,4,5,0
0080855152916431,4775.18,Houston,Clothing Store,14:32,Thursday,Food,39,Non-binary,Average,19992,14950.18,14,1,427.81,5,0.96,4,14,0
8979603254563290,2533.23,Miami,Hotel,12:32,Sunday,Utilities,67,Non-binary,Good,3968,13474.75,42,1,65.7,4,0.66,0,19,0
5437771851206753,3821.78,Chicago,Clothing Store,11:12,Saturday,Shopping,32,Male,Average,13158,2618.21,47,2,179.89,0,0.58,0,25,0
1337376788411283,4112.09,Boston,Online Retailer,09:20,Wednesday,Food,49,Male,Average,5679,9020.83,4,3,443.55,5,0.51,4,7,0
4158979907495989,4439.1,New York,Hotel,18:41,Wednesday,Shopping,61,Male,Poor,6196,1979.64,9,0,124.46,7,0.98,2,20,0
6992982426558940,3898.55,Los Angeles,Gas Station,03:38,Thursday,Entertainment,76,Non-binary,Average,7654,3017.14,45,1,111.92,3,0.75,0,17,0
8586653919924779,3351.72,Chicago,Gas Station,18:36,Monday,Travel,61,Male,Average,3934,13056.74,22,4,287.22,0,0.9,4,1,0
0200432507145542,4766.39,Las Vegas,Supermarket,03:08,Wednesday,Utilities,55,Male,Average,14712,3098.86,31,3,133.36,0,0.27,2,14,0
0554718359183714,1682.02,Las Vegas,Clothing Store,10:05,Monday,Food,74,Female,Good,4037,12218.8,3,4,371.55,4,0.2,3,0,0
2364618174151672,275.57,Boston,Online Retailer,22:07,Sunday,Utilities,40,Female,Average,7029,7434.33,49,0,417.17,4,0.84,4,8,0
7380576048240339,2138.87,San Francisco,Gas Station,13:03,Thursday,Travel,20,Non-binary,Good,17883,14401.06,34,4,159.38,4,0.83,1,23,0
5290877121926495,3113.65,San Francisco,Restaurant,03:27,Tuesday,Travel,65,Non-binary,Average,13572,12582.9,37,1,22.41,7,0.29,2,0,1
6866271547196835,2760.05,New York,Online Retailer,03:39,Sunday,Shopping,40,Non-binary,Poor,13081,4567.55,40,1,48.97,8,0.98,4,15,0
1848236997539238,4750.79,San Francisco,Online Retailer,11:28,Friday,Entertainment,38,Female,Good,14935,873.77,14,3,194.29,1,0.2,2,14,0
0801717128190207,1489.04,Chicago,Gas Station,11:08,Sunday,Food,18,Male,Good,13785,11016.91,38,3,58.61,1,0.96,3,18,0
0194222415868063,258.11,Seattle,Electronics Store,02:47,Tuesday,Shopping,21,Female,Average,9732,55.24,5,3,240.51,4,0.16,1,29,0
3557779837683784,1536.05,Las Vegas,Clothing Store,17:40,Thursday,Travel,49,Male,Poor,2148,8452.19,17,0,435.63,8,0.04,3,17,0
7540921087015259,1989.9,San Francisco,Online Retailer,13:47,Saturday,Travel,61,Male,Poor,19282,10423.91,2,1,111.47,7,0.02,2,1,0
2814442514884313,1789.27,Las Vegas,Gas Station,13:50,Tuesday,Food,50,Male,Poor,18592,13679.28,23,0,355.32,7,0.01,2,6,0
1988202497590524,631.33,Denver,Electronics Store,10:01,Tuesday,Shopping,26,Non-binary,Poor,7979,10419.58,48,4,499.97,6,0.69,3,19,0
3378267733749039,424.84,Los Angeles,Online Retailer,18:15,Thursday,Food,49,Male,Average,13382,14076.61,6,4,105.04,1,0.23,4,11,0
5574846201698087,534.63,Denver,Online Retailer,02:20,Sunday,Travel,34,Non-binary,Average,3471,14240.0,27,2,152.04,8,0.05,4,14,0
6331886341645227,4365.7,San Francisco,Restaurant,01:49,Thursday,Food,42,Non-binary,Average,3158,12361.84,4,0,244.45,7,0.05,0,0,0
2524277113298001,1650.76,San Francisco,Clothing Store,11:11,Sunday,Shopping,72,Female,Poor,1328,1140.7,49,4,141.34,4,0.69,2,7,0
1600007036391251,1112.62,Houston,Hotel,04:08,Friday,Shopping,68,Male,Good,11002,9318.02,46,0,363.59,5,0.93,2,2,0
8632880451358205,1147.19,Las Vegas,Gas Station,00:07,Monday,Shopping,74,Male,Good,5309,4886.81,43,3,213.51,4,0.89,1,24,0
4978099851595493,126.83,San Francisco,Online Retailer,11:15,Tuesday,Utilities,55,Male,Good,8267,12877.89,46,1,93.93,5,0.14,3,21,0
4567069174092455,505.91,Las Vegas,Pharmacy,23:08,Saturday,Entertainment,68,Non-binary,Poor,9686,12869.59,12,4,15.02,2,0.5,4,23,0
8105531857755999,2708.24,Boston,Cinema,23:21,Thursday,Shopping,40,Non-binary,Poor,4995,3062.19,39,0,252.96,8,0.64,3,2,0
8289522530311522,2070.31,Las Vegas,Electronics Store,04:27,Saturday,Travel,48,Female,Poor,16056,12830.62,24,0,162.64,6,0.0,3,12,0
9862204260305894,1490.2,Seattle,Clothing Store,02:36,Monday,Food,31,Male,Average,15926,10372.73,21,4,28.56,5,0.28,3,15,0
8607015452212696,2226.12,San Francisco,Gym,13:31,Wednesday,Food,69,Non-binary,Poor,4267,11616.22,31,3,255.62,2,0.67,4,13,0
6430497618659403,1323.54,Chicago,Restaurant,10:10,Thursday,Food,48,Non-binary,Poor,15376,8451.35,1,2,212.14,1,0.98,2,8,0
8090736344006813,4615.45,Miami,Gym,01:22,Wednesday,Shopping,38,Female,Poor,2444,5347.45,10,4,144.42,6,0.51,4,4,0
9686722737894629,2601.5,Seattle,Hotel,16:12,Tuesday,Food,42,Male,Good,18431,6551.92,34,1,439.68,1,0.83,3,12,0
2747296601022024,622.08,Las Vegas,Electronics Store,15:40,Monday,Utilities,63,Female,Good,14185,12195.69,49,4,122.23,1,0.27,4,20,0
7281101907684981,1283.98,Denver,Clothing Store,08:05,Monday,Health,27,Female,Good,14560,9076.43,29,1,339.51,8,0.22,2,19,1
3739088400562663,509.28,Miami,Restaurant,01:36,Monday,Food,74,Male,Good,3006,11282.35,38,1,428.54,1,0.18,3,5,0
7061628226940617,1695.63,Seattle,Online Retailer,03:19,Sunday,Health,59,Non-binary,Average,14263,11146.08,38,4,359.58,1,1.0,1,11,0
0743409174228112,384.06,Los Angeles,Supermarket,10:35,Friday,Entertainment,27,Female,Poor,19851,3443.6,41,4,269.13,8,0.41,1,21,0
7427299401487350,2913.24,Los Angeles,Electronics Store,05:10,Monday,Shopping,50,Non-binary,Average,15306,13632.68,42,1,229.06,8,0.87,4,8,0
7232620182513676,4474.0,Los Angeles,Gym,18:39,Monday,Utilities,71,Female,Poor,8691,10546.34,33,1,470.57,1,0.97,0,15,0
0530113175458281,4991.14,Boston,Electronics Store,10:51,Sunday,Entertainment,58,Male,Poor,3748,6361.01,24,0,290.16,0,0.11,3,19,0
4665368908939549,1993.51,Houston,Restaurant,23:33,Monday,Travel,55,Non-binary,Average,3612,9337.16,0,2,448.38,3,0.93,4,13,0
3433213870395725,675.8,Miami,Clothing Store,18:52,Saturday,Shopping,68,Non-binary,Poor,19637,1364.32,45,4,390.51,2,0.6,1,24,0
9385787722674211,66.11,Las Vegas,Online Retailer,03:42,Tuesday,Entertainment,54,Female,Good,10400,14360.44,46,3,170.39,3,0.97,1,21,0
0066534983724417,1664.87,Los Angeles,Electronics Store,09:12,Monday,Shopping,62,Female,Average,18735,11345.56,32,2,407.7,1,0.04,0,22,0
2675748976999560,1345.55,Houston,Pharmacy,00:20,Sunday,Utilities,54,Male,Poor,8713,5993.47,12,1,417.67,4,0.59,4,15,0
0794513341546063,3110.87,Boston,Pharmacy,01:11,Saturday,Health,49,Non-binary,Average,5329,6665.81,26,3,205.73,5,0.0,1,8,0
6511336431544758,1162.41,New York,Electronics Store,14:23,Friday,Travel,75,Non-binary,Average,9562,9081.78,7,3,64.5,2,0.47,3,27,0
5858524038437807,1185.4,Los Angeles,Electronics Store,11:16,Thursday,Utilities,56,Male,Average,3311,6645.81,48,0,329.74,9,0.12,4,12,0
4604211307241044,2570.78,Las Vegas,Supermarket,00:31,Wednesday,Food,70,Non-binary,Poor,16538,14402.91,21,4,13.05,8,0.84,4,7,0
5757683649666978,936.89,Chicago,Gym,13:37,Thursday,Health,20,Female,Average,14876,11305.2,35,4,57.58,9,0.16,1,13,0
6679631588911437,454.03,Denver,Gym,03:15,Wednesday,Travel,40,Non-binary,Good,1409,8431.44,46,0,477.59,4,0.71,1,26,0
4533452828601795,252.07,Miami,Online Retailer,05:32,Friday,Health,45,Non-binary,Poor,8893,10148.79,4,3,203.87,6,0.72,1,24,0
6897585912603333,1478.94,Denver,Restaurant,12:36,Saturday,Utilities,27,Female,Poor,10455,1394.33,28,2,460.83,6,0.01,4,22,0
5438007225552359,2065.52,New York,Online Retailer,06:49,Saturday,Shopping,47,Female,Average,7646,815.08,8,3,228.54,3,0.44,4,24,0
6562851258091163,2305.75,Boston,Supermarket,05:11,Tuesday,Travel,44,Male,Average,7721,9475.0,0,0,282.9,3,0.13,0,8,0
